title_id,genre_id,order
tt9666460,2,2
tt9666462,8,1
tt9666462,2,2
tt9666464,25,1
tt9666466,27,1
tt9666468,8,1
tt9666470,28,1
tt9666472,14,1
tt9666472,8,2
tt9666472,20,3
tt9666474,27,1
tt9666476,25,1
tt9666478,14,1
tt9666478,8,2
tt9666478,20,3
tt9666480,14,1
tt9666480,8,2
tt9666480,20,3
tt9666482,14,1
tt9666482,8,2
tt9666482,20,3
tt9666484,14,1
tt9666484,8,2
tt9666484,20,3
tt9666488,14,1
tt9666488,8,2
tt9666488,20,3
tt9666490,14,1
tt9666490,8,2
tt9666490,20,3
tt9666492,27,1
tt9666494,8,1
tt9666496,14,1
tt9666496,8,2
tt9666496,20,3
tt9666498,14,1
tt9666498,8,2
tt9666498,20,3
tt9666500,14,1
tt9666500,8,2
tt9666500,20,3
tt9666502,27,1
tt9666504,14,1
tt9666504,8,2
tt9666504,20,3
tt9666506,14,1
tt9666506,8,2
tt9666506,20,3
tt9666508,14,1
tt9666508,8,2
tt9666508,20,3
tt9666510,25,1
tt9666512,27,1
tt9666514,14,1
tt9666514,8,2
tt9666514,20,3
tt9666516,8,1
tt9666516,2,2
tt9666518,14,1
tt9666518,8,2
tt9666518,20,3
tt9666520,14,1
tt9666520,8,2
tt9666520,20,3
tt9666522,25,1
tt9666524,14,1
tt9666524,8,2
tt9666524,20,3
tt9666526,14,1
tt9666526,8,2
tt9666526,20,3
tt9666528,14,1
tt9666528,8,2
tt9666528,20,3
tt9666530,14,1
tt9666530,8,2
tt9666530,20,3
tt9666532,14,1
tt9666532,8,2
tt9666532,20,3
tt9666534,2,1
tt9666534,25,2
tt9666536,14,1
tt9666536,8,2
tt9666536,20,3
tt9666538,8,1
tt9666540,27,1
tt9666542,14,1
tt9666542,8,2
tt9666542,20,3
tt9666544,14,1
tt9666544,8,2
tt9666544,20,3
tt9666546,14,1
tt9666546,8,2
tt9666546,20,3
tt9666548,14,1
tt9666548,8,2
tt9666548,20,3
tt9666550,25,1
tt9666552,27,1
tt9666554,14,1
tt9666554,8,2
tt9666554,20,3
tt9666556,14,1
tt9666556,8,2
tt9666556,20,3
tt9666558,14,1
tt9666558,8,2
tt9666558,20,3
tt9666560,14,1
tt9666560,8,2
tt9666560,20,3
tt9666562,8,1
tt9666562,20,2
tt9666562,2,3
tt9666564,7,1
tt9666566,14,1
tt9666566,8,2
tt9666566,20,3
tt9666568,27,1
tt9666570,14,1
tt9666570,8,2
tt9666570,20,3
tt9666572,14,1
tt9666572,8,2
tt9666572,20,3
tt9666574,25,1
tt9666576,27,1
tt9666578,27,1
tt9666580,8,1
tt9666582,14,1
tt9666582,8,2
tt9666582,20,3
tt9666584,27,1
tt9666586,14,1
tt9666586,8,2
tt9666586,20,3
tt9666588,14,1
tt9666588,8,2
tt9666588,20,3
tt9666590,14,1
tt9666590,8,2
tt9666590,20,3
tt9666592,14,1
tt9666592,8,2
tt9666592,20,3
tt9666594,14,1
tt9666594,8,2
tt9666594,20,3
tt9666596,8,1
tt9666598,14,1
tt9666598,8,2
tt9666598,20,3
tt9666600,27,1
tt9666602,14,1
tt9666602,8,2
tt9666602,20,3
tt9666604,4,1
tt9666606,14,1
tt9666606,8,2
tt9666606,20,3
tt9666608,14,1
tt9666608,8,2
tt9666608,20,3
tt9666610,27,1
tt9666612,14,1
tt9666612,8,2
tt9666612,20,3
tt9666614,14,1
tt9666614,8,2
tt9666614,20,3
tt9666616,14,1
tt9666616,8,2
tt9666616,20,3
tt9666618,14,1
tt9666618,8,2
tt9666618,20,3
tt9666620,14,1
tt9666620,8,2
tt9666620,20,3
tt9666622,14,1
tt9666622,8,2
tt9666622,20,3
tt9666624,27,1
tt9666626,14,1
tt9666626,8,2
tt9666626,20,3
tt9666628,14,1
tt9666628,8,2
tt9666628,20,3
tt9666632,14,1
tt9666632,8,2
tt9666632,20,3
tt9666634,25,1
tt9666636,14,1
tt9666636,8,2
tt9666636,20,3
tt9666638,14,1
tt9666638,8,2
tt9666638,20,3
tt9666640,14,1
tt9666640,8,2
tt9666640,20,3
tt9666642,14,1
tt9666642,8,2
tt9666642,20,3
tt9666644,25,1
tt9666646,14,1
tt9666646,8,2
tt9666646,20,3
tt9666648,14,1
tt9666648,8,2
tt9666648,20,3
tt9666650,14,1
tt9666650,8,2
tt9666650,20,3
tt9666652,14,1
tt9666652,8,2
tt9666652,20,3
tt9666654,14,1
tt9666654,8,2
tt9666654,20,3
tt9666656,14,1
tt9666656,8,2
tt9666656,20,3
tt9666658,14,1
tt9666658,8,2
tt9666658,20,3
tt9666660,14,1
tt9666660,8,2
tt9666660,20,3
tt9666662,25,1
tt9666664,14,1
tt9666664,8,2
tt9666664,20,3
tt9666666,14,1
tt9666666,8,2
tt9666666,20,3
tt9666668,14,1
tt9666668,8,2
tt9666668,20,3
tt9666670,14,1
tt9666670,8,2
tt9666670,20,3
tt9666672,25,1
tt9666674,25,1
tt9666676,14,1
tt9666676,8,2
tt9666676,20,3
tt9666678,14,1
tt9666678,8,2
tt9666678,20,3
tt9666680,14,1
tt9666680,8,2
tt9666680,20,3
tt9666682,14,1
tt9666682,8,2
tt9666682,20,3
tt9666684,14,1
tt9666684,8,2
tt9666684,20,3
tt9666686,14,1
tt9666686,8,2
tt9666686,20,3
tt9666688,14,1
tt9666688,8,2
tt9666688,20,3
tt9666690,14,1
tt9666690,8,2
tt9666690,20,3
tt9666692,14,1
tt9666692,8,2
tt9666692,20,3
tt9666694,14,1
tt9666694,8,2
tt9666694,20,3
tt9666696,8,1
tt9666698,14,1
tt9666698,8,2
tt9666698,20,3
tt9666700,25,1
tt9666702,12,1
tt9666702,2,2
tt9666704,14,1
tt9666704,8,2
tt9666704,20,3
tt9666706,4,1
tt9666708,14,1
tt9666708,8,2
tt9666708,20,3
tt9666710,14,1
tt9666710,8,2
tt9666710,20,3
tt9666712,14,1
tt9666712,8,2
tt9666712,20,3
tt9666714,8,1
tt9666716,14,1
tt9666716,8,2
tt9666716,20,3
tt9666718,14,1
tt9666718,8,2
tt9666718,20,3
tt9666720,14,1
tt9666720,8,2
tt9666720,20,3
tt9666722,14,1
tt9666722,8,2
tt9666722,20,3
tt9666724,27,1
tt9666726,14,1
tt9666726,8,2
tt9666726,20,3
tt9666728,25,1
tt9666730,7,1
tt9666732,14,1
tt9666732,8,2
tt9666732,20,3
tt9666734,25,1
tt9666736,14,1
tt9666736,8,2
tt9666736,20,3
tt9666738,14,1
tt9666738,8,2
tt9666738,20,3
tt9666740,14,1
tt9666740,8,2
tt9666740,20,3
tt9666742,14,1
tt9666742,8,2
tt9666742,20,3
tt9666746,14,1
tt9666746,8,2
tt9666746,20,3
tt9666748,14,1
tt9666748,8,2
tt9666748,20,3
tt9666750,10,1
tt9666752,14,1
tt9666752,8,2
tt9666752,20,3
tt9666754,7,1
tt9666756,14,1
tt9666756,8,2
tt9666756,20,3
tt9666758,14,1
tt9666758,8,2
tt9666758,20,3
tt9666760,14,1
tt9666760,8,2
tt9666760,20,3
tt9666762,25,1
tt9666764,14,1
tt9666764,8,2
tt9666764,20,3
tt9666766,2,1
tt9666770,25,1
tt9666772,4,1
tt9666772,25,2
tt9666774,14,1
tt9666774,8,2
tt9666774,20,3
tt9666778,14,1
tt9666778,8,2
tt9666778,20,3
tt9666780,14,1
tt9666780,8,2
tt9666780,20,3
tt9666782,14,1
tt9666782,8,2
tt9666782,20,3
tt9666784,14,1
tt9666784,8,2
tt9666784,20,3
tt9666786,8,1
tt9666786,2,2
tt9666788,25,1
tt9666790,7,1
tt9666792,1,1
tt9666794,7,1
tt9666796,25,1
tt9666798,2,1
tt9666800,25,1
tt9666802,25,1
tt9666804,7,1
tt9666806,1,1
tt9666808,27,1
tt9666810,25,1
tt9666812,8,1
tt9666812,5,2
tt9666814,8,1
tt9666814,5,2
tt9666816,8,1
tt9666816,5,2
tt9666818,8,1
tt9666818,5,2
tt9666820,8,1
tt9666820,5,2
tt9666822,25,1
tt9666824,8,1
tt9666824,5,2
tt9666826,8,1
tt9666826,5,2
tt9666828,8,1
tt9666828,5,2
tt9666830,14,1
tt9666832,8,1
tt9666832,5,2
tt9666834,4,1
tt9666834,2,2
tt9666836,8,1
tt9666836,5,2
tt9666838,8,1
tt9666838,5,2
tt9666840,8,1
tt9666840,5,2
tt9666842,8,1
tt9666842,5,2
tt9666844,8,1
tt9666844,5,2
tt9666848,8,1
tt9666848,5,2
tt9666850,8,1
tt9666850,5,2
tt9666852,7,1
tt9666854,8,1
tt9666854,5,2
tt9666856,18,1
tt9666856,17,2
tt9666856,9,3
tt9666858,8,1
tt9666858,5,2
tt9666860,8,1
tt9666860,5,2
tt9666862,8,1
tt9666862,5,2
tt9666868,8,1
tt9666868,5,2
tt9666870,8,1
tt9666870,5,2
tt9666872,8,1
tt9666872,5,2
tt9666874,7,1
tt9666876,8,1
tt9666876,5,2
tt9666878,8,1
tt9666878,5,2
tt9666880,8,1
tt9666880,5,2
tt9666882,8,1
tt9666882,5,2
tt9666884,1,1
tt9666886,12,1
tt9666888,8,1
tt9666888,5,2
tt9666892,8,1
tt9666892,5,2
tt9666894,8,1
tt9666894,5,2
tt9666896,8,1
tt9666896,5,2
tt9666900,8,1
tt9666900,5,2
tt9666902,8,1
tt9666902,5,2
tt9666904,8,1
tt9666904,5,2
tt9666906,8,1
tt9666906,5,2
tt9666908,8,1
tt9666908,5,2
tt9666910,8,1
tt9666910,5,2
tt9666912,8,1
tt9666914,8,1
tt9666914,5,2
tt9666916,8,1
tt9666916,5,2
tt9666918,8,1
tt9666918,5,2
tt9666920,25,1
tt9666922,8,1
tt9666924,8,1
tt9666926,8,1
tt9666928,8,1
tt9666930,8,1
tt9666932,8,1
tt9666934,8,1
tt9666936,8,1
tt9666938,8,1
tt9666940,8,1
tt9666942,8,1
tt9666944,8,1
tt9666946,25,1
tt9666948,8,1
tt9666950,8,1
tt9666952,8,1
tt9666954,8,1
tt9666956,1,1
tt9666958,8,1
tt9666960,8,1
tt9666962,8,1
tt9666964,8,1
tt9666966,25,1
tt9666968,4,1
tt9666968,10,2
tt9666968,2,3
tt9666970,8,1
tt9666970,23,2
tt9666972,12,1
tt9666972,2,2
tt9666974,28,1
tt9666976,4,1
tt9666976,25,2
tt9666978,1,1
tt9666982,7,1
tt9666984,25,1
tt9666986,7,1
tt9666988,23,1
tt9666990,23,1
tt9666992,23,1
tt9666994,4,1
tt9666996,23,1
tt9666998,23,1
tt9667000,23,1
tt9667002,23,1
tt9667004,23,1
tt9667006,23,1
tt9667008,23,1
tt9667010,23,1
tt9667012,23,1
tt9667014,23,1
tt9667016,23,1
tt9667018,23,1
tt9667020,1,1
tt9667020,7,2
tt9667022,23,1
tt9667024,23,1
tt9667026,4,1
tt9667028,23,1
tt9667030,23,1
tt9667032,23,1
tt9667034,7,1
tt9667036,8,1
tt9667038,8,1
tt9667040,8,1
tt9667042,8,1
tt9667044,8,1
tt9667046,4,1
tt9667046,25,2
tt9667048,8,1
tt9667050,8,1
tt9667052,8,1
tt9667054,8,1
tt9667056,7,1
tt9667058,8,1
tt9667060,8,1
tt9667062,8,1
tt9667064,8,1
tt9667066,8,1
tt9667068,8,1
tt9667070,8,1
tt9667072,8,1
tt9667074,8,1
tt9667076,8,1
tt9667078,7,1
tt9667080,18,1
tt9667080,2,2
tt9667082,8,1
tt9667084,8,1
tt9667086,8,1
tt9667088,8,1
tt9667090,8,1
tt9667092,4,1
tt9667092,25,2
tt9667094,8,1
tt9667098,8,1
tt9667100,8,1
tt9667102,8,1
tt9667104,6,1
tt9667106,8,1
tt9667108,8,1
tt9667110,7,1
tt9667112,8,1
tt9667114,8,1
tt9667116,8,1
tt9667118,8,1
tt9667120,8,1
tt9667122,8,1
tt9667124,8,1
tt9667126,8,1
tt9667128,8,1
tt9667132,7,1
tt9667134,4,1
tt9667136,18,1
tt9667136,3,2
tt9667136,21,3
tt9667138,8,1
tt9667142,8,1
tt9667144,8,1
tt9667146,8,1
tt9667148,8,1
tt9667150,8,1
tt9667152,8,1
tt9667154,7,1
tt9667156,8,1
tt9667158,8,1
tt9667160,8,1
tt9667164,8,1
tt9667166,8,1
tt9667168,8,1
tt9667170,8,1
tt9667172,8,1
tt9667174,8,1
tt9667176,8,1
tt9667178,8,1
tt9667180,8,1
tt9667182,8,1
tt9667184,7,1
tt9667188,4,1
tt9667190,4,1
tt9667192,4,1
tt9667194,4,1
tt9667196,4,1
tt9667198,4,1
tt9667200,4,1
tt9667202,4,1
tt9667204,4,1
tt9667206,4,1
tt9667208,4,1
tt9667210,4,1
tt9667212,4,1
tt9667214,4,1
tt9667216,4,1
tt9667218,4,1
tt9667220,4,1
tt9667222,4,1
tt9667224,4,1
tt9667226,4,1
tt9667228,8,1
tt9667230,8,1
tt9667232,8,1
tt9667234,8,1
tt9667236,8,1
tt9667238,8,1
tt9667240,8,1
tt9667242,8,1
tt9667244,8,1
tt9667246,8,1
tt9667248,8,1
tt9667250,8,1
tt9667252,8,1
tt9667254,4,1
tt9667256,8,1
tt9667258,8,1
tt9667260,8,1
tt9667262,8,1
tt9667264,8,1
tt9667268,8,1
tt9667270,8,1
tt9667274,8,1
tt9667274,5,2
tt9667276,8,1
tt9667276,5,2
tt9667278,8,1
tt9667278,5,2
tt9667280,8,1
tt9667280,5,2
tt9667282,8,1
tt9667282,5,2
tt9667284,8,1
tt9667284,5,2
tt9667286,8,1
tt9667286,5,2
tt9667288,8,1
tt9667288,5,2
tt9667290,8,1
tt9667290,5,2
tt9667292,8,1
tt9667292,5,2
tt9667294,8,1
tt9667294,5,2
tt9667296,7,1
tt9667298,8,1
tt9667298,5,2
tt9667300,8,1
tt9667300,5,2
tt9667302,8,1
tt9667302,5,2
tt9667304,8,1
tt9667304,5,2
tt9667306,7,1
tt9667308,8,1
tt9667308,5,2
tt9667310,8,1
tt9667310,5,2
tt9667312,8,1
tt9667312,5,2
tt9667314,8,1
tt9667314,5,2
tt9667316,8,1
tt9667316,5,2
tt9667318,8,1
tt9667318,5,2
tt9667320,8,1
tt9667320,5,2
tt9667324,7,1
tt9667326,7,1
tt9667328,7,1
tt9667330,7,1
tt9667332,7,1
tt9667334,7,1
tt9667336,7,1
tt9667338,7,1
tt9667340,7,1
tt9667342,18,1
tt9667342,8,2
tt9667344,4,1
tt9667346,8,1
tt9667346,20,2
tt9667346,23,3
tt9667348,18,1
tt9667348,8,2
tt9667350,4,1
tt9667352,4,1
tt9667352,16,2
tt9667352,26,3
tt9667354,27,1
tt9667354,25,2
tt9667356,5,1
tt9667358,5,1
tt9667360,5,1
tt9667362,5,1
tt9667364,5,1
tt9667366,5,1
tt9667368,5,1
tt9667370,5,1
tt9667372,1,1
tt9667372,2,2
tt9667374,5,1
tt9667376,7,1
tt9667378,5,1
tt9667380,5,1
tt9667382,5,1
tt9667384,14,1
tt9667384,8,2
tt9667384,20,3
tt9667386,5,1
tt9667388,5,1
tt9667390,5,1
tt9667392,5,1
tt9667394,5,1
tt9667396,5,1
tt9667400,4,1
tt9667402,5,1
tt9667404,5,1
tt9667406,5,1
tt9667408,5,1
tt9667410,5,1
tt9667412,5,1
tt9667414,5,1
tt9667416,8,1
tt9667418,5,1
tt9667420,7,1
tt9667420,25,2
tt9667422,5,1
tt9667424,7,1
tt9667424,25,2
tt9667426,5,1
tt9667428,7,1
tt9667428,25,2
tt9667430,5,1
tt9667432,7,1
tt9667432,25,2
tt9667434,5,1
tt9667436,5,1
tt9667438,5,1
tt9667440,5,1
tt9667442,5,1
tt9667444,5,1
tt9667446,5,1
tt9667448,5,1
tt9667450,5,1
tt9667452,5,1
tt9667454,5,1
tt9667456,6,1
tt9667456,25,2
tt9667460,8,1
tt9667462,8,1
tt9667464,8,1
tt9667466,8,1
tt9667468,8,1
tt9667470,8,1
tt9667472,8,1
tt9667474,8,1
tt9667476,8,1
tt9667478,8,1
tt9667480,8,1
tt9667482,8,1
tt9667484,8,1
tt9667486,8,1
tt9667488,8,1
tt9667490,4,1
tt9667492,8,1
tt9667494,4,1
tt9667496,8,1
tt9667498,8,1
tt9667500,8,1
tt9667502,8,1
tt9667504,4,1
tt9667506,8,1
tt9667508,7,1
tt9667508,25,2
tt9667510,4,1
tt9667510,16,2
tt9667510,26,3
tt9667512,8,1
tt9667514,7,1
tt9667514,25,2
tt9667516,8,1
tt9667518,8,1
tt9667520,7,1
tt9667520,25,2
tt9667522,8,1
tt9667524,8,1
tt9667526,8,1
tt9667528,8,1
tt9667530,7,1
tt9667530,25,2
tt9667532,8,1
tt9667534,8,1
tt9667536,8,1
tt9667538,8,1
tt9667540,8,1
tt9667542,8,1
tt9667544,8,1
tt9667546,8,1
tt9667548,8,1
tt9667550,8,1
tt9667552,8,1
tt9667554,8,1
tt9667556,8,1
tt9667558,8,1
tt9667558,2,2
tt9667560,8,1
tt9667562,1,1
tt9667562,2,2
tt9667564,8,1
tt9667566,8,1
tt9667568,8,1
tt9667570,8,1
tt9667572,8,1
tt9667574,8,1
tt9667576,8,1
tt9667578,8,1
tt9667580,8,1
tt9667582,8,1
tt9667584,8,1
tt9667586,8,1
tt9667588,8,1
tt9667590,8,1
tt9667592,8,1
tt9667594,8,1
tt9667596,14,1
tt9667596,8,2
tt9667596,20,3
tt9667598,8,1
tt9667600,8,1
tt9667602,8,1
tt9667604,8,1
tt9667606,10,1
tt9667606,21,2
tt9667614,2,1
tt9667614,23,2
tt9667616,4,1
tt9667616,8,2
tt9667616,20,3
tt9667618,4,1
tt9667618,8,2
tt9667618,20,3
tt9667620,4,1
tt9667620,8,2
tt9667620,20,3
tt9667622,4,1
tt9667622,8,2
tt9667622,20,3
tt9667624,4,1
tt9667624,8,2
tt9667624,20,3
tt9667626,4,1
tt9667626,8,2
tt9667626,20,3
tt9667628,8,1
tt9667632,4,1
tt9667632,8,2
tt9667632,20,3
tt9667634,4,1
tt9667634,8,2
tt9667634,20,3
tt9667636,4,1
tt9667636,8,2
tt9667636,20,3
tt9667638,4,1
tt9667638,8,2
tt9667638,20,3
tt9667640,4,1
tt9667640,8,2
tt9667640,20,3
tt9667642,7,1
tt9667644,4,1
tt9667644,8,2
tt9667644,20,3
tt9667646,4,1
tt9667646,8,2
tt9667646,20,3
tt9667648,4,1
tt9667648,8,2
tt9667648,20,3
tt9667650,4,1
tt9667650,8,2
tt9667650,20,3
tt9667652,7,1
tt9667654,4,1
tt9667654,8,2
tt9667654,20,3
tt9667656,4,1
tt9667656,8,2
tt9667656,20,3
tt9667658,7,1
tt9667660,4,1
tt9667660,8,2
tt9667660,20,3
tt9667662,4,1
tt9667662,8,2
tt9667662,20,3
tt9667664,7,1
tt9667666,4,1
tt9667666,8,2
tt9667666,20,3
tt9667668,4,1
tt9667668,8,2
tt9667668,2,3
tt9667670,4,1
tt9667670,8,2
tt9667670,20,3
tt9667672,4,1
tt9667672,8,2
tt9667672,20,3
tt9667674,4,1
tt9667674,8,2
tt9667674,20,3
tt9667676,4,1
tt9667676,8,2
tt9667676,20,3
tt9667678,4,1
tt9667678,8,2
tt9667678,20,3
tt9667680,4,1
tt9667680,8,2
tt9667680,20,3
tt9667682,4,1
tt9667682,8,2
tt9667682,20,3
tt9667684,4,1
tt9667684,8,2
tt9667684,20,3
tt9667686,4,1
tt9667686,8,2
tt9667686,20,3
tt9667688,4,1
tt9667688,8,2
tt9667688,20,3
tt9667690,25,1
tt9667692,8,1
tt9667694,4,1
tt9667694,8,2
tt9667694,20,3
tt9667696,4,1
tt9667696,8,2
tt9667696,20,3
tt9667698,4,1
tt9667698,8,2
tt9667698,20,3
tt9667700,4,1
tt9667700,8,2
tt9667700,20,3
tt9667702,4,1
tt9667702,8,2
tt9667702,20,3
tt9667704,4,1
tt9667704,8,2
tt9667704,20,3
tt9667706,4,1
tt9667706,8,2
tt9667706,20,3
tt9667708,4,1
tt9667708,8,2
tt9667708,20,3
tt9667710,4,1
tt9667710,8,2
tt9667710,20,3
tt9667714,8,1
tt9667714,10,2
tt9667714,20,3
tt9667734,4,1
tt9667734,8,2
tt9667734,20,3
tt9667736,17,1
tt9667736,2,2
tt9667738,4,1
tt9667738,8,2
tt9667738,20,3
tt9667740,4,1
tt9667742,4,1
tt9667742,8,2
tt9667742,20,3
tt9667744,8,1
tt9667746,4,1
tt9667746,8,2
tt9667746,20,3
tt9667748,4,1
tt9667748,8,2
tt9667748,20,3
tt9667750,4,1
tt9667750,8,2
tt9667750,20,3
tt9667752,4,1
tt9667752,8,2
tt9667752,20,3
tt9667754,4,1
tt9667754,8,2
tt9667754,20,3
tt9667756,4,1
tt9667756,8,2
tt9667756,20,3
tt9667758,4,1
tt9667760,4,1
tt9667760,8,2
tt9667760,20,3
tt9667762,4,1
tt9667762,8,2
tt9667762,20,3
tt9667764,4,1
tt9667764,8,2
tt9667764,20,3
tt9667766,4,1
tt9667766,8,2
tt9667766,20,3
tt9667768,4,1
tt9667768,8,2
tt9667768,20,3
tt9667770,8,1
tt9667770,2,2
tt9667772,4,1
tt9667772,8,2
tt9667772,20,3
tt9667776,4,1
tt9667776,8,2
tt9667776,20,3
tt9667778,4,1
tt9667778,8,2
tt9667778,20,3
tt9667780,4,1
tt9667780,8,2
tt9667780,20,3
tt9667782,4,1
tt9667782,8,2
tt9667782,20,3
tt9667784,4,1
tt9667784,10,2
tt9667784,2,3
tt9667786,4,1
tt9667786,8,2
tt9667786,20,3
tt9667788,27,1
tt9667788,25,2
tt9667790,10,1
tt9667790,20,2
tt9667790,2,3
tt9667792,8,1
tt9667794,4,1
tt9667794,8,2
tt9667794,20,3
tt9667796,4,1
tt9667796,8,2
tt9667796,20,3
tt9667798,4,1
tt9667798,8,2
tt9667798,20,3
tt9667800,4,1
tt9667800,8,2
tt9667800,20,3
tt9667802,4,1
tt9667802,8,2
tt9667802,20,3
tt9667804,4,1
tt9667804,8,2
tt9667804,20,3
tt9667806,4,1
tt9667806,8,2
tt9667806,20,3
tt9667808,4,1
tt9667808,8,2
tt9667808,20,3
tt9667810,4,1
tt9667810,8,2
tt9667810,20,3
tt9667812,4,1
tt9667812,8,2
tt9667812,20,3
tt9667814,4,1
tt9667814,8,2
tt9667814,20,3
tt9667816,4,1
tt9667816,8,2
tt9667816,20,3
tt9667818,4,1
tt9667818,8,2
tt9667818,20,3
tt9667820,4,1
tt9667820,8,2
tt9667820,20,3
tt9667822,4,1
tt9667822,8,2
tt9667822,20,3
tt9667824,4,1
tt9667824,8,2
tt9667824,20,3
tt9667826,4,1
tt9667826,8,2
tt9667826,20,3
tt9667828,4,1
tt9667828,8,2
tt9667828,20,3
tt9667830,4,1
tt9667830,8,2
tt9667830,20,3
tt9667832,4,1
tt9667832,8,2
tt9667832,20,3
tt9667834,12,1
tt9667836,18,1
tt9667836,17,2
tt9667836,3,3
tt9667838,4,1
tt9667838,8,2
tt9667838,20,3
tt9667840,4,1
tt9667840,8,2
tt9667840,20,3
tt9667842,4,1
tt9667842,8,2
tt9667842,20,3
tt9667844,4,1
tt9667844,8,2
tt9667844,20,3
tt9667846,4,1
tt9667846,8,2
tt9667846,20,3
tt9667848,4,1
tt9667848,8,2
tt9667848,20,3
tt9667850,4,1
tt9667850,8,2
tt9667850,20,3
tt9667852,4,1
tt9667852,8,2
tt9667852,20,3
tt9667854,4,1
tt9667854,8,2
tt9667854,20,3
tt9667856,4,1
tt9667856,8,2
tt9667856,20,3
tt9667858,4,1
tt9667858,8,2
tt9667858,20,3
tt9667860,4,1
tt9667860,8,2
tt9667860,20,3
tt9667862,4,1
tt9667862,8,2
tt9667862,20,3
tt9667864,4,1
tt9667864,8,2
tt9667864,20,3
tt9667866,4,1
tt9667866,8,2
tt9667866,20,3
tt9667868,4,1
tt9667868,8,2
tt9667868,20,3
tt9667870,4,1
tt9667870,8,2
tt9667870,20,3
tt9667872,4,1
tt9667872,8,2
tt9667872,20,3
tt9667874,4,1
tt9667874,8,2
tt9667874,20,3
tt9667876,23,1
tt9667878,1,1
tt9667880,4,1
tt9667880,8,2
tt9667880,20,3
tt9667882,5,1
tt9667884,4,1
tt9667884,8,2
tt9667884,20,3
tt9667886,4,1
tt9667886,8,2
tt9667886,20,3
tt9667888,4,1
tt9667888,8,2
tt9667888,20,3
tt9667890,4,1
tt9667890,8,2
tt9667890,20,3
tt9667892,4,1
tt9667892,8,2
tt9667892,20,3
tt9667894,4,1
tt9667894,8,2
tt9667894,20,3
tt9667896,4,1
tt9667896,8,2
tt9667896,20,3
tt9667898,25,1
tt9667900,4,1
tt9667900,8,2
tt9667900,20,3
tt9667902,4,1
tt9667902,8,2
tt9667902,20,3
tt9667904,3,1
tt9667904,4,2
tt9667906,4,1
tt9667906,8,2
tt9667906,20,3
tt9667908,4,1
tt9667908,8,2
tt9667908,20,3
tt9667910,4,1
tt9667910,8,2
tt9667910,20,3
tt9667912,4,1
tt9667912,8,2
tt9667912,20,3
tt9667914,4,1
tt9667914,8,2
tt9667914,20,3
tt9667916,4,1
tt9667916,8,2
tt9667916,20,3
tt9667918,4,1
tt9667918,8,2
tt9667918,20,3
tt9667920,3,1
tt9667920,4,2
tt9667922,4,1
tt9667922,8,2
tt9667922,20,3
tt9667924,4,1
tt9667924,8,2
tt9667924,20,3
tt9667926,4,1
tt9667926,8,2
tt9667926,20,3
tt9667928,4,1
tt9667928,8,2
tt9667928,20,3
tt9667930,3,1
tt9667930,4,2
tt9667932,4,1
tt9667932,8,2
tt9667932,20,3
tt9667934,4,1
tt9667934,8,2
tt9667934,20,3
tt9667936,4,1
tt9667936,8,2
tt9667936,20,3
tt9667938,4,1
tt9667938,8,2
tt9667938,20,3
tt9667940,4,1
tt9667940,8,2
tt9667940,20,3
tt9667942,3,1
tt9667942,4,2
tt9667944,4,1
tt9667944,8,2
tt9667944,20,3
tt9667946,4,1
tt9667946,8,2
tt9667946,20,3
tt9667948,4,1
tt9667948,8,2
tt9667948,20,3
tt9667950,4,1
tt9667950,8,2
tt9667950,20,3
tt9667952,4,1
tt9667952,8,2
tt9667952,20,3
tt9667954,4,1
tt9667954,8,2
tt9667954,20,3
tt9667956,4,1
tt9667956,8,2
tt9667956,20,3
tt9667958,4,1
tt9667958,8,2
tt9667958,20,3
tt9667960,8,1
tt9667960,5,2
tt9667960,2,3
tt9667962,4,1
tt9667962,8,2
tt9667962,20,3
tt9667964,4,1
tt9667964,8,2
tt9667964,20,3
tt9667966,4,1
tt9667966,8,2
tt9667966,20,3
tt9667968,4,1
tt9667968,8,2
tt9667968,20,3
tt9667970,4,1
tt9667970,8,2
tt9667970,20,3
tt9667974,4,1
tt9667974,8,2
tt9667974,20,3
tt9667976,12,1
tt9667978,4,1
tt9667978,8,2
tt9667978,20,3
tt9667980,1,1
tt9667982,4,1
tt9667982,8,2
tt9667982,20,3
tt9667984,4,1
tt9667984,8,2
tt9667984,20,3
tt9667986,4,1
tt9667986,8,2
tt9667986,20,3
tt9667988,8,1
tt9667990,4,1
tt9667990,8,2
tt9667990,20,3
tt9667992,4,1
tt9667992,8,2
tt9667992,20,3
tt9667994,4,1
tt9667994,8,2
tt9667994,20,3
tt9667996,4,1
tt9667996,8,2
tt9667996,20,3
tt9667998,4,1
tt9667998,8,2
tt9667998,20,3
tt9668000,4,1
tt9668000,8,2
tt9668000,20,3
tt9668002,18,1
tt9668002,17,2
tt9668002,3,3
tt9668004,4,1
tt9668004,8,2
tt9668004,20,3
tt9668006,4,1
tt9668006,8,2
tt9668006,20,3
tt9668008,4,1
tt9668008,8,2
tt9668008,20,3
tt9668010,4,1
tt9668010,8,2
tt9668010,20,3
tt9668012,2,1
tt9668014,4,1
tt9668014,8,2
tt9668014,20,3
tt9668016,8,1
tt9668016,2,2
tt9668018,4,1
tt9668018,8,2
tt9668018,20,3
tt9668020,4,1
tt9668020,25,2
tt9668022,27,1
tt9668024,4,1
